"B0006VN9EW:kbarton:killer_bee_""kmb""",B0006VN9EW,"I ordered this dress by the sizing listed.  It arrived quickly, but was much larger than anticipated. The exchange was extremly easy and we are very satisfied with the product and the excellent servic","killer bee ""kmb""",5,"April 18, 2007"
B0006VN9EW:beautiful_affordable_rewearable_bridesmaid_dress:a._helton,B0006VN9EW,"I spent less on 3 of these dresses (purchased for 3 bridesmaids) than I spent on 1 dress I wore in a different wedding that I will NEVER be able to wear again!  This dress is gorgeous and I can wear it again for a night out with my DH.The dresses were shipped VERY quickly, arriving in less than a week.  1 was on backorder and that arrived just 1 week after the initial order was placed.Sizing is generous, so the dresses fit a bit looser than regular dress sizes and can easily be altered down.  If you don't want to bother with alterations, the PacificPlex return policy is fabulous and their customer service is outstanding.",A. Helton,5,"April 9, 2007"
B000EHL7TM:i_love_love_love_steve_madden:shoe_girl,B000EHL7TM,"I own these shoes in red and I just ordered them in black. They are so comfortable and cute. I always get compliments on the red ones and they make me so tall without making me teeter.  Perfect, stylish, wonderful",shoe girl,5,"August 24, 2006"
B000FFWNGY:ipod_nano_case:k._mcquaid,B000FFWNGY,"This is a great product. I don't really use the belt clip part, but the case protects my ipod well. I only wish there was something to cover the screen and maybe the wheel too",K. McQuaid,4,"March 9, 2007"
"B000FFWNGY:applie_iopd_skins:y._riley_""addicted2books""",B000FFWNGY,I love this for my ipod and recommend it to anyone who just wants a cover to protect their ipod. I wanted something that I could use to protect it in my purse and this was perfect,"Y. Riley ""addicted2books""",5,"January 30, 2007"
B000H27PL8:nice_jacket_--_a_good_buy:unionjack,B000H27PL8,"Due more to Harve Benard's questionable marketing ploys (cashmere, riiiight! and they had the lawsuit against them to prove it too!) than Amazon's product description, it seems that this jacket has been short shrifted and maligned :DThe jacket itself is actually very pretty. It's beautifully lined and the cute dome buttons are unique. The color (Java for me) was exactly as pictured. The cut is excellent and very flattering to a fuller figure. The shoulder pads (not detachable) are somewhat annoying full, but nowhere near making anyone look like a football player.For $24.99, this jacket is definitely worth it -- you would be hard pressed to find a jacket of good quality (cashmere claim not withstanding) for this price anywhere -- at least not one that looks more expensive than $24.99! I would not pay $178 (MSRP) for it, but at the current price, I just might go back and buy another one.As for Amazon, I cannot sing enough praises about their excellent customer service! I have never had an issue that has not been resolved to my satisfaction",unionJack,4,"February 8, 2007"
"B000F5TX80:easy_to_walk:cyril_azoulay_""clavie""",B000F5TX80,Got these to replace some Sketchers and for the price it was a pretty good deal. They are lightweight and make you forget that you are wearing shoes.I removed 1* cause the color is not one of my favorite..,"Cyril Azoulay ""clavie""",4,"January 9, 2007"
"B0007MCTSC:not_enough_stars!!!:brother_tarikh_""soul1bns""",B0007MCTSC,"I grew up wearing Clarks shoes. And had forgotten how comfortable they actually are. Well, i received my shoes today, put them on, and was immediately reminded. These shoes are terrific! Amazon should have a category for people who are thoroughly satisfied with any given product. For anyone looking for total comfortability and style, you cannot (repeat, CANNOT!) go wrong with these shoes. I was so satisfied, i purchased another pair (different kind though). Amazon gets props for such a speedy delivery.Tarikh Bandele","Brother Tarikh ""SOUL1BNS""",5,"April 19, 2007"
"B0007MCTSC:very_comfortable_and_well_made:mary_""mary_ah""",B0007MCTSC,"Shoes arrived quickly.  Bought husband's regular size and they fit very well.  Sturdy, strong leather.  Very good arch support.  Good heel height, very comfortable.  Would buy them again","Mary ""mary ah""",5,"April 12, 2007"
"B0007MCTSC:extremely_comfortable:pnf_""pnf""",B0007MCTSC,"I meant to try these on for a few minutes, but had them on for an hour because I kept forgetting to take them off. Usually I can't wait to take off a pair of new shoes. I'm impressed.","PNF ""pnf""",5,"November 19, 2006"
B0007MCTSC:comfortable:s._luk,B0007MCTSC,They are so comfortable that they feel like tennis shoes to me. The actual color is darker than what they appear online,S. Luk,5,"March 28, 2006"
B0007MCTSC:good_shoe:sky2000,B0007MCTSC,"I have had these shoes for about a year now and they have been wonderful. Very comfortable and despite heavy use, they have held up well. Great if you do a lot of walking",sky2000,5,"February 24, 2006"
B000K1V8C8:good_for_the_price:kat,B000K1V8C8,"I bought the black and pink set.  It's great that this item has basically everything you need to protect and wear your new nano.  The pink is quite transparent, which didn't look very good on my black ipod, but the black is nice and opaque.  Make sure you don't get any dust on the sticky side of the screen protector as you apply it, because if you do, bubbles will definitely result and it doesn't look very good.  I had to take the screen protector off and wash it in water about three times in order to get it clean enough to put on.  The good thing is, you can wash it and it will stick again.  Also, any bubbles that are not directly over the screen are covered by the case.  Overall, I think it's a good deal for the price since you're getting everything you need in one item",Kat,4,"January 17, 2007"
B000CD116M:awsome_socks!:monty_python,B000CD116M,"The main beef I have with tube socks is many will state that they are ""over the calf"", but they really aren't. These, however, are actually long enough to reach my knees, and I'm 6'4"". So if you're looking for a tall sock, these would be the best ones for the price. I've had them for about a year now and no holes yet either",Monty Python,5,"January 30, 2007"
B000F5VPRM:made_in_the_usa:robert_white,B000F5VPRM,"My wife has a hard time finding shoes that fit her as she has very narrow feet. I have been unable to find any shoes made overseas(China) that fit and are comfortable. These shoes made in the USA, fit great and are very comfortable. I just hope that they will always be available. I always buy a couple of pair at a time, just in case they become unavailable",Robert White,5,"August 15, 2006"
"B000N9YGGW:great_plus_size_dress:tamara_d._johnson_""tam901""",B000N9YGGW,I purchased this dress for an upcoming cruise.  The dress fits wells and looks great.  It's hard finding reasonable plus size fashions and this one is a winner!,"Tamara D. Johnson ""tam901""",5,"March 23, 2007"
"B000HH6P2S:we_both_loved_it!:h._noble_""dustykitty""",B000HH6P2S,"I'm hard to fit and shopping for something delicate and pretty can prove difficult.  When this came in the mail, I took one look at it and fell in love!  It's so pretty on, I may buy the black one too!  Sexy without pushing the line of taste.  Worth it, worth it, WORTH IT","H. Noble ""Dustykitty""",5,"February 14, 2007"
"B0006UUH5W:finally_a_bra_that_fits!:sheryl_""dog_lady""",B0006UUH5W,"For the hard to fit, large busted woman, this bra works.  I had to get used to the underwire coming up so far in the front at first.  Love it as it keeps the breast separated where they belong and not mushed together as some minimizers do.  Lace is pretty and flattering-even in the DDD sizes. The additional support on the side is nice and keeps you out in front and not under the arms. Try it you'll not only like it, you'll love it","Sheryl ""DOG LADY""",5,"May 18, 2006"
B0009YVBCS:very_versatile..._if...:m._j._labasan,B0009YVBCS,"It's alright if you know how to use it.  It tends to roll at the ends and its a short shirt. Don't get it if you are not willing to wear a shirt underneath it or willing to show off your tummy.  But it is soft, cool and different from any piece of article in your closet, i guarrantee that!I just bought it, and i have been experimenting on differnet styles.  Its pretty neat actually.Hope this helps, i think everyone should get one, just for fun :-",M. J. Labasan,4,"August 16, 2006"
B0007DAH7G:exercise_sandal:faye_m._green,B0007DAH7G,"I use to own DR. Scholl's exercise sandals back in 1982 and at the time they use to be 19.99. I wore the sandals every day and gradually got my calf in better shape, no hip or back problems. I eventually worn them out by 1986 and had a hard time finding them since then, until I searched Amazon.com and found them again and the price is still reasonable. I love the navy and the white colors. I put mine in my wish list for my birthday or mothers' day. here is how you measure. put you foot ( if even doesn't matter wich foot, if uneven use the loner foot to determine your size). take a 11x12 paper and make two marks one at the heel and one at the big toe then look at the chart put your finger on the inches (foot measurement) and run across  to see your size. remember these sandals only run in whole sizes, so if your half go up one. also know your widthWomen:Size  Inches   CM 4      8 ¼     21 4 ½    8 ½     21.6 5      8 5/8   21.9 5 ½    8 ¾     22.2 6      9       22.9 6 ½    9 1/8   23.2 7      9 ¼     23.5 7 ½    9 ½     24.1 8      9 5/8   24.4 8 ½    9 ¾     24.8 9      10      25.4 9 ½    10 1/8  25.7 10     10 ¼    26 10½    10 ½    26.7 11     10 5/8  27 12     11      27.9 13     11 ¼    28.6 I hope this helps you to determine your size. I wear 8 1/2 in shoes, I measured my foot and it is 10 inches. I ran my finger across the chart and found my size, so, the sandals I need a 9 in Dr. scholls.remember each manufacture is diffrent in their sizes, so , measure up. ;",Faye M. Green,5,"March 28, 2007"
B0007DAH7G:great_quality_shoes_-_very_cute!:heather_b.,B0007DAH7G,"These shoes take some getting used to - it is best to wear them around the house for a while before you wear them out in order to get used to the feel.  They are very high quality and very attractive - I can wear them with jeans, shorts, dresses - most any summertime clothing",Heather B.,4,"February 25, 2007"
B0007DAH7G:love_them_-_blast_from_the_past_must_have_:lynnie_in_pa,B0007DAH7G,"I was only a little girl when these were the sandal of the 70's and I remember having a red pair. I bought the Navy color once I saw amazon sold them. LOVE THEM, you have to have them if you remember them. They are comfortable, stylish, and takes you back in life",Lynnie in PA,5,"January 12, 2007"
B000085HZM:no_complaints_here:cin77,B000085HZM,"I just gave this to my sweetheart and he seems very pleased with it.  He switched out his old tri-fold wallet for this one right away, so that tells me a lot!He's quite picky about such things, so for him to want to use it right away speaks well for it.  It fits everything he needs without being too big or bulky.  It looks great and is of excellent quality, not to mention a great brand name.  The Fossil tin it came in was a nice touch as well",Cin77,5,"March 2, 2007"
B000HQIRJI:excellent_undies.:s._landchild,B000HQIRJI,"These things are GREAT. Any woman that wears pants should own at least 3 pairs of these. Super comfortable, non-bunching, They never peek out to say hello (unless you want them to :P). I wish my underwear drawer was full of just these. Plus they look sexy too :",S. Landchild,5,"March 23, 2007"
B000AI4BRU:too_small_for_canon_powershot_a95:archgirl,B000AI4BRU,"This is a nice case but it is a little too snug for the Canon Powershot A95. I'm going to buy the next size up. There's a little mesh pocket inside for memory cards, and if your camera it small enough, you could probably get away with a couple of batteries. It's a nice bag overall",ArchGirl,4,"May 10, 2006"
B0002T6AZS:beautiful_gloves_-_amazingly_fast_shipping.:a._edwards,B0002T6AZS,"I ordered these beautiful Italian leather gloves just a few days before Christmas (2006).  The gloves arrived in plenty of time, nicely packaged.  I buoght them for my mother (one of those women who ""has everything"" but appreciates thougthful gifts).  My mother just loves the gloves.  Overall a perfect online shopping experience",A. Edwards,5,"January 21, 2007"
B000KKGRLG:works_for_me!:granny_getz,B000KKGRLG,"I recently quit smoking, and naturally gained some weight. We went on vacation, and while getting ready for the day, I noticed several bumps and buldges that weren't there before. Being the lazy person that I am, I decided to buy new, rather than diet and workout to lose the extra tonage! So the quest was on! I tried several different brands, and Playtex turned out to be the best fit for me. The range of sizes, and the flexabilty during movement is key for me. Not to mention how pretty they are!",Granny Getz,5,"January 9, 2007"
"B000KM7VMI:breezies:rajkumarienettles_""marie""",B000KM7VMI,"My order was fast,did not have the color i want, the service was so great, i do like the bra alot, just wish it had the wide stra","Rajkumarienettles ""marie""",4,"March 11, 2007"
"B000KLVH8I:leather_backpack:nicole_marcus_""madame_souffle""",B000KLVH8I,Absolutely wonderful!  Good leather and workmanship.  I love it!  Thank you.  I may even get the black one because I like it so muchNicol,"Nicole Marcus ""Madame Souffle""",5,"April 5, 2007"
B000KLVH8I:leather_purse:nancy_e._unger,B000KLVH8I,This is a beautiful leather backpack purse.  It is light weight and has plenty of room in various pockets.  It is well made and I got compliments on it many places I have been.  A great investment for the price,Nancy E. Unger,5,"March 11, 2007"
B000KLVH8I:leather_back_pack_super!!:daisy's_mom_amy,B000KLVH8I,"I was leary about buying this as it is shipped from Equador and I wasn't sure what the quality would be. It is awesome and I love it! The leather could not be nicer and although it looks small at first glance, it fits so much in it. It was a great purchase and the shipment was fairly quick. I am real happy with it. You'll love it",Daisy's Mom Amy,5,"March 8, 2007"
B000KLVH8I:its_a_keeper!:r._agne,B000KLVH8I,"I currently own a black leather backpack handbag, but I wanted one for summer use.  For some reason the beautiful light brown reminds me of leather sandals and breezy dresses.  It is a bit smaller than my current purse, but in summer I carry less, just my wallet, cellphone, small address book, pen and a small paperback book.  The leather smells so good.  The strap is ample and the handle is convenient for carrying the backpack.  I wish the zippered compartment's lining was a light color, but at least it opens up to give you exposure to locate items that sometimes fall to the bottom of the purse. The hidden compartment mentioned in the description is very small and doesn't have much room for a lot of items.  The quality of the item is very good and worth the price, although the $18.40 for shipping was a bit more than I wanted to pay.  All in all a good deal",R. Agne,4,"February 21, 2007"
"B000ITNCXU:perfect_fit:jamela_menzimer_""blackforest""",B000ITNCXU,i think this is one of the finest quality of a shirt..what a bargain..unbelievably cheap..i have 34c-25-35 figure and i ordered size small and its a perfect fit for me..its exactly look the same in the pic or better..i have the same body type as the model so i guess if ur not skinny enough and try to hide ur extra bulge this is not the shirt for u..its super stretch and body fit hugging.,"Jamela Menzimer ""blackforest""",5,"April 3, 2007"
B00080O7VA:excellent_fit!!!:evan_cisneros,B00080O7VA,"Awesome!  These trunks are just what I was looking for.  They're tight enough to show off your stuff, but not so tight that they're uncomfortable.  I have worn them twice so far, and both times I've gotten great compliments and plenty of stares.  If you like getting attention you need a pair of these trunks!  I'll definitely be picking up a few more of these trunks",Evan Cisneros,5,"April 8, 2007"
"B00080O7VA:sexy:gfryerocks_""gfryerocks""",B00080O7VA,"Wow, these are simple, yet sexy.  They do run a little small, but the smaller the better for me.  I love the fit","gfryerocks ""gfryerocks""",5,"April 4, 2007"
B00015HG2O:zeppelin_foever_:,B00015HG2O,"First off, I am not a kid, it is just easier to write this way...This piece of Zeppelin, is a ""Vintage"" style T shirt from ""1977"". This should be the first shirt a Zeppelin fan buys. But if you have a Hot Topic store near you, you should get it there, it is 2 dollars cheaper, $18.00. Look for my other classic rock reviews! Rock On,-WiseMan 69",,5,"March 17, 2006"
"B00015HG2O:getting_the_led_out_in_style...:eggplant_""eyehateamazon""",B00015HG2O,"I've had this Zep shirt for a while, and it kicks. Looks great, fits great, and it's for one of the greatest rock bands in history. Also gotta love the retro design ('77!). If you like Zep, it's definitely a cool shirt to have.Incidentally, I got it half off (not here though)","Eggplant ""Eyehateamazon""",5,"December 1, 2004"
B00008S235:love_it:,B00008S235,"This is the most comfortable bra I've ever owned.  It really feels like there is nothing on.  The only problem I've had is with the straps slipping because the adjustment pieces tend to slip, but I just sewed that up and it was fine.  As long as you are wearing the right size bra, this is EXTREMELY COMFORTABLE!!! I highly recommend this product",,5,"March 6, 2004"
B0001ZO43S:nearly_me_gaff:panhead_b,B0001ZO43S,Being average size this gaff has power of hidding the bulge... It holds and tucks the genitals from falling out... to be able to look down and see a flat bikini...,Panhead B,5,"November 22, 2006"
"B000CRCUOA:very_nice_and_different:ds_""mac_girl""",B000CRCUOA,Would have given this product a 5 star rating except that it had a small stain on the outside. Very cool overall though and isn't like every other laptop case out there,"DS ""Mac Girl""",4,"January 18, 2007"
B000EZYQDS:pretty_nice:l._springer,B000EZYQDS,"Appears to be good quality. At first I had a difficult time pushing the buttons through the leather - but now it works fine - just needed to ""break it in"".  A little difficult to plug in the charger while in this case - i just turn the player upside down and slide it back in the case when I'm  charging/connecting to my computer. Not a big deal, because you don't need to use the buttons while charging",L. Springer,4,"January 31, 2007"
"B000L4A24E:nice_product,_well_made:c._woesner_""tinman""",B000L4A24E,"The iSkin fits the nano very well. It protects however it doesn't take away from the slim design. The clip on the back works for most applications such as belts, bag straps, pockets. The only complaint is that the clip isn't spring loaded so that it will work on jackets and shirts. I was impressed that the touch controls still work through the two layers of material. Overall it's a good product and worth the price","C. Woesner ""tinman""",4,"April 5, 2007"
B000L4A24E:good_choice_for_an_ipod_case:roi_soleil,B000L4A24E,The belt clip is a bit fragile so you need to be careful when replacing the cases. Good choice for a fair price,Roi Soleil,4,"February 6, 2007"
"B000L4A24E:a_bit_pricey,_but_well_worth_it:s._clark",B000L4A24E,"The price was the only thing that continually put me off of this product but once I finally decided to give it a try I found that it's really a nice protective case for your nano. The inner silicone layer (which you get three of in different colors) covers the nano perfectly, even providing click-wheel protection without compromising the sensitivity of the wheel (like other cases can.) The hard outer shell protects the screen very nicely and stays in place well.The only things I don't like is that you only get one of the hard outer/front pieces, two would be nice to have just in case something happened to the first so you wouldn't have to go and buy a whole new pack. I do recommend this product though as it protects the iPod nano without changing any of its functionality and keeps the size almost exactly the same",S. Clark,4,"January 29, 2007"
"B000FFANUW:beautiful,_but_not_a_sz_9!:a._hancock_""ahreavis""",B000FFANUW,"These boots are sized very oddly.  My guess is that they are 1 to 1.5 sizes smaller than they say.  My size 7.5 mom got these gorgeous size 9 boots and she's loving them, so not a bad purchase over all","A. Hancock ""ahreavis""",4,"January 28, 2007"
B000FFANUW:very_stylish_and_comfortable:tammy_roberson,B000FFANUW,"This boot is nice and sturdy, goes great with a nice pair of jeans or a long skirt. I love wedges..",Tammy Roberson,4,"January 16, 2007"
"B000FFANUW:weird_fit:kym_""kym""",B000FFANUW,"I do not have large ankles or calves, but these boots fit TIGHT!! I ordered a 1/2 size too large but I was still barely able to zip them up.","Kym ""Kym""",4,"December 12, 2006"
B000AE6UZA:pretty_good:exlibriscat,B000AE6UZA,"I like the color on these jeans, since it's nice and dark without unflattering areas of fading like on some other jeans.  The fit is good as is the length as long as you don't dry them in the dryer.  My only gripe is that they stretch out pretty quickly and get saggy.  Other than that, they're great",exlibriscat,4,"April 12, 2007"
B000AE6UZA:so-ho_comfy!:k._j._t.,B000AE6UZA,"These jeans fit perfect in every way. Just enough stretch to conform to my curves without being constricting. The classic fit in the hip and thigh is perfect for me because my thighs are large. Most other boot cut jeans are slim through this area. Also the dark wash is perfect for making an outfit look classy while being casual.One drawback is that you can't tell they are designer jeans. There's no logo or anything to indicate that these are DKNY, if I'm paying the price for designer jeans I'd like some indication of them being DKNY",K. J. T.,5,"March 16, 2007"
"B0009REJ9C:sizes:stephanie_n._miller_""wondrous2""",B0009REJ9C,"These boyshorts are wonderful.  They are of good quality and are very cute.  The sizes run small, so I have to go up a size or two when purchasing them, but after doing so they provide a snug and comfortable fit.","Stephanie N. Miller ""Wondrous2""",4,"February 14, 2007"
"B0002FHIVM:the_best_plain_shirt_i've_ever_worn!__funny,_i_know!:none",B0002FHIVM,"I have to laugh at myself, writing a review for a T-Shirt of all things, but I gotta tell you, this is no ordinary T-shirt!  A year ago I bought one of these shirts in a local store and fell completely in love with it.  It's now a year later, I love it just the same, and I can't find them anywhere, except Amazon (thank God!)  The one I have just happens to have a silkscreen on it, and after a year of constant use (for work) the silkscreen still looks great.  When you compare this shirt to a 100% cotton shirt, these wear MUCH lighter and cooler, even though it says ""heavyweight.""  Don't let that scare you as it's not ""heavy"" at all.  With constant washing over the last year, the Hanes shirt has kept its color, unlike my 100% cotton shirts of the same age which have faded much faster.  Also, if you tend to perspire, these shirts will wick away the moisture more quickly and will not show it nearly as much as a 100% cotton shirt would.  Also nice is that they don't shrink or wrinkle.  I wish I had known about these shirts years ago...  Don't kick yourself years down the road when you buy one of these shirts by accident and wonder where its been all your life (like I did), get it now and enjoy it",None,5,"April 4, 2005"
B0007OVKOO:best_bra_ever:mary_mackinnon,B0007OVKOO,"I love this bra!!!  It is so comfortable and I don't have to deal with falling straps anymore. I've had a hard time finding ones that fit and this fits so good, I now own three-one in each color. Also, the online price was fantastic. All in all I feel I got a great deal and a fantastic fitwith all the comfort I could ever imagine. Thank you Maidenform!",Mary MacKinnon,5,"March 12, 2007"
"B0007OVKOO:comfy_for_everyday_wear,_but_still_sexy:pearfruit",B0007OVKOO,"I'm very happy with this bra, a great buy for the price. It's very comfortable, gives a nice smooth push-up, and it seems very good quality. It's great for wearing with sexier clothing that you don't want your straps showing or you want alittle extra oomph. I'll probably buy more in different colors",PearFruit,5,"December 12, 2006"
B0009W78PO:chicago_bears_sweatshirt_:stone,B0009W78PO,This sweatshirt was perfect as a gift for my son. He loves the Bears and this shirt is well-made and looked great on him!The sale was fast and easy on-line.I'd purchase from this vendor again.,Stone,5,"January 18, 2007"
B00020BJEE:he_loves_it!:sheila_f._schoonmaker,B00020BJEE,"My poor son got deprived of backpacks and bookbags because of being homeschooled, but now that he's a college student, he can carry books!  This means the 5 star rating might be biased by the sheer pleasure of simply having something to feel like fitting in with the crowd, but to be fair and honest about this product...I admit it does look like a quality item.  It's built practical, looks good, and (having to guess) I'd say it's probably better suited for college use rather than high school.  For some odd reason being in college doesn't require as many books to be carried in one day as I see what high school students have to carry.If this bag was a dual set with each bag on opposite sides, it would seem to resemble the old-fashioned saddle bags (except it's not leather, is maybe a little bit larger in capacity, and has plenty of individual compartments and zippers).",Sheila F. Schoonmaker,5,"April 28, 2006"
"B00020BJEE:great_bag....:maegan_""woot""",B00020BJEE,"For years I've been buying JanSport bags for school and to use on trips. This bag I just got to help me through my Sophmore year of High School. I love JanSport because they have sturdy bags, that can last being packed to the brim with books, and shoved down bleachers, you know, typical high school stuff. It is also great for going up in the mountains, cause when you kick it down a cliff, it won't bust! YAY!!!!! This back rocks my socks, and you can decorate it with pins and patches and stuff to make it your own, I would recommend it everyone","Maegan ""Woot""",5,"August 13, 2004"
"B0009IB6B0:nice:l._liu_""dreath""",B0009IB6B0,Fast shipping A+ seller. Pretty Good but zip lock bags work the same. The bags are huge though,"L. Liu ""Dreath""",4,"March 29, 2007"
"B000J54SI6:best_choice:amazon_buyer_""dee""",B000J54SI6,"They are comfortable, warm (with out socks too), priced affordable, easy to get on. Get lots of complements. What more can I say but the best choice.","Amazon Buyer ""Dee""",5,"April 24, 2007"
B000J54SI6:boots:s._ferguson,B000J54SI6,"The boots are great.  If i have socks on they fall off when I walk, if I don't have socks on, they rub the back of my heel a little.Shipped fast.  Decent price.",S. Ferguson,4,"April 3, 2007"
B000J54SI6:i_wear_them_everywhere!:lindsey_m._wells,B000J54SI6,I bought the sand color Bearpaws and LOVE THEM! I would recommend you buy a 1/2 size smaller because they do stretch a bit.  I'm a college student and being comfortable is key...these do the job!  I'm sad spring is coming because then I won't be able to wear them that much,Lindsey M. Wells,5,"March 10, 2007"
"B000FTSPIA:awesome_shoe_for_the_price:patty_gee_""p3beebe""",B000FTSPIA,These really are very comfortable.  I can wear them for about 8 hours with no problems.  However I still would not wear these on a day that required constant walking as they are not walking or running shoes.  I like that they do not have laces to tie or come undone.  I am a plus size women and these still fit my feet great,"Patty Gee ""p3beebe""",4,"January 11, 2007"
B000FTSPIA:excellent_purchaise!:carla_nuñez,B000FTSPIA,"I just started wearing my new sneakers yesterday to go to work, and im', already in love with them!! I'm a dentist in Caracas, Venezuela, so this purchaise came from far away.Thanx for this recomendation!",Carla Nuñez,5,"January 9, 2007"
B000FTSPIA:very_comfortable:jeannie_l,B000FTSPIA,"Comfortable from the first wearing. They are lightweight - great for easy summer days, but not so great in support or holding up to prolonged walking. The sole just didn't hold up to my first time of day long walking. At the right price, they're a great shoe for kicking around in",Jeannie L,4,"August 31, 2006"
B000FTSPIA:great_deal.:4slajt,B000FTSPIA,"Shoes looks great, comfortable, light and easy to wear. Great addition to my casual ensemble. Was a terrific deal",4SLAJT,5,"July 26, 2006"
B000BX1UT6:very_cute_on...snug_fit_at_toes:y._jackson,B000BX1UT6,"These are the cutest shoes and really sexy on - they were a little snug in my toes, but hey, these are heels - you cannot have a tennis-shoe comfort fit in a tall, sexy heel.  Just the compromise a girl's gotta make sometime!  Wonderful value overall",Y. Jackson,4,"August 30, 2006"
B00063E7D2:josh's_reviews:jedixtreme,B00063E7D2,"These things are awesome.  Really comfortable and sexy.  Keeps everything in place, and my girlfriend loves the way they look on me, and that's always a plus.",JediXtreme,5,"October 22, 2005"
"B00063E7D2:pricey,_but_wears_well:e._e._mccracking_""rather_b_boating""",B00063E7D2,"As somebody else noted, it keeps everything in thier place.  Goes good with tight jeans.  Comfortable while sitting","E. E. Mccracking ""Rather_B_Boating""",5,"July 26, 2005"
"B000ASHPRS:nice_shirt,_unexpected_size:k._stam_""stammers""",B000ASHPRS,"The shirt was exactly what I had expected, but I was unaware that puma sizes run big!  The medium was definitely comparable to a Large anywhere else... but still really like the item!  Good buy","K. Stam ""Stammers""",4,"January 20, 2007"
B000IZYV48:these_would_completely_cover_a_midget's_hands:dustin_mennie,B000IZYV48,"While wearing these, you can still pick your nose or scratch your crotch. If you desperately needed to cut your nails, you wouldn't have to take them off. What I love most about these gloves is that only the upper halves of my fingers are cold. What a deal",Dustin Mennie,5,"January 9, 2007"
"B000HU6GW4:wash_then_wear:eileen_bandy_""ebandy""",B000HU6GW4,I liked the look of the item but I got the black and it made my skin turn black.  After reading the label I put in the wash and it came out great no more black on my clothing and skin.  Very warm and heavy,"Eileen Bandy ""EBandy""",4,"March 14, 2007"
B000HU6GW4:nice_jacket:lynn,B000HU6GW4,nicely made. make sure you order it large enough as it runs alittle small.the colors are nice and the material is really soft. would definately recommend,lynn,5,"February 12, 2007"
B000HU6GW4:this_is_a_wonderful_jacket!!:c._may,B000HU6GW4,"This jacket is beautiful.  It is washable suede and when I took it out to try it on my 6 year old said ""it smells good"".  I got quite a few compliments when I wore it to church.  I love that it has snaps.  It is excellent quality, well made.  I bought the size I wear (never thought to buy it bigger) and am very happy with it",C. May,5,"February 6, 2007"
"B000HU6GW4:nice_jacket,_wish_i_hadn't_bought_big:s._brown",B000HU6GW4,"I followed the advice of the other reviewers and bought big.  For me, the 1X is a bit too big, even though I often buy that size since I do not like tight jackets.  The blue color is beautiful, though, and the craftsmanship is good.  If it goes back down to $19.xx, and you are on the fence, I would definitely go for it.",S. Brown,4,"January 29, 2007"
B000HU6GW4:perfect_jacket!!:unionjack,B000HU6GW4,"Edited to add (2/13/07): I washed my jacket for the first time and it still looks perfect! I think it shrank just a tiny bit, which only made it fit better!-------------------------------------------------------------------------If I can give this jacket 100 stars I would! I have yet to wear it (arrived today, tried it on) and I LOVE IT! It's the perfect weight for Texas winter and would transition well into spring... My only regret (like everyone else who has reviewed it) is that I did not buy one in each color! I monitor Amazon's prices almost every 2 hours so hopefully I'll be able to buy a couple more when the prices drop!The jacket is definitely great quality -- nicely lined and does not smell or stink, sign of high-quality tanning process. (I'm wearing another non-washable suede jacket that cost 4 times more and it reeks of tannins. Ugh.)A caveat, though: I did not go by Amazon's sizing chart. I searched all over the web for Live A Little/AMI's size charts and Nordstrom's has it. Go by that chart instead of Amazon's for a perfect fit!For those who hesitated the last time, when this baby drops in price again, go for it! Well worth the money, well worth the time and well worth monitoring Amazon hourly for",unionJack,5,"January 10, 2007"
"B000HU6GW4:beautifully_made,_would_love_to_buy_more...:southwest_shopper",B000HU6GW4,"This jacket well exceeded my expectations.  I was lucky to get the Myst Blue at $19.90, and now that I've come back to purchase the black, the price has gone up.  I'll watch and hope it comes down again, as I could easily justify purchasing several more in other colors at the original price I paid.",Southwest Shopper,5,"January 10, 2007"
"B000HU6GW4:lovely,_lightweight_jacket:oregon_lady_""windswept""",B000HU6GW4,"I was hesitant to try a 1X but am so glad I did. I only wish I had ordered two at the $19.90 price I got this one for. It's soft suede, a nice tailored look but not too snug. I'll continue to watch if the price goes down in order to get another color other than black","Oregon Lady ""windswept""",5,"January 10, 2007"
"B0000ACP75:unless_you_have_the_$300+_for_the_real_thing,_this_is_the_one_you_want:john_r._mcnally_jr._""----------j----------""",B0000ACP75,"Quality product from top to bottom. Sewn on name patch on the back, solid screen printing of other information (Team, number, GSH mark in this case, stripes, etc) make this worth the money you are going to pay for it. I told myself I would buy one if the Bears made it to the Super Bowl, being a fan since I was a kid, and when I got it, I couldn't have been happier. Actual Reebok product, official product license. Buy one and Represent and Rally","John R. Mcnally Jr. ""----------J----------""",5,"February 27, 2007"
B0000ACP75:replica_jersey:l._bothwell,B0000ACP75,"I purchased this item for my daughter for Christmas and was very pleased. It shipped on time and had it not been for the big blizzard in CO at Christmas time, she would have had it in plenty of time. She loves the Jersey, too - good quality and looks just like the ""authentic"" jerseys for much more money",L. Bothwell,5,"January 18, 2007"
B0000ACP75:my_boyfriend_loved_the_jersey!!:christine_m._sourek,B0000ACP75,I bought my boyfriend this Jersey for Christmas and it was his best Christmas present!  The quality of the Jersey was great and the size was perfect! It was definetley worth the $80.00 I spent and I know he will wear it for years to come,Christine M. Sourek,5,"January 18, 2007"
