B0007DAH7G:exercise_sandal:faye_m._green,B0007DAH7G,"I use to own DR. Scholl's exercise sandals back in 1982 and at the time they use to be 19.99. I wore the sandals every day and gradually got my calf in better shape, no hip or back problems. I eventually worn them out by 1986 and had a hard time finding them since then, until I searched Amazon.com and found them again and the price is still reasonable. I love the navy and the white colors. I put mine in my wish list for my birthday or mothers' day. here is how you measure. put you foot ( if even doesn't matter wich foot, if uneven use the loner foot to determine your size). take a 11x12 paper and make two marks one at the heel and one at the big toe then look at the chart put your finger on the inches (foot measurement) and run across  to see your size. remember these sandals only run in whole sizes, so if your half go up one. also know your widthWomen:Size  Inches   CM 4      8 ¼     21 4 ½    8 ½     21.6 5      8 5/8   21.9 5 ½    8 ¾     22.2 6      9       22.9 6 ½    9 1/8   23.2 7      9 ¼     23.5 7 ½    9 ½     24.1 8      9 5/8   24.4 8 ½    9 ¾     24.8 9      10      25.4 9 ½    10 1/8  25.7 10     10 ¼    26 10½    10 ½    26.7 11     10 5/8  27 12     11      27.9 13     11 ¼    28.6 I hope this helps you to determine your size. I wear 8 1/2 in shoes, I measured my foot and it is 10 inches. I ran my finger across the chart and found my size, so, the sandals I need a 9 in Dr. scholls.remember each manufacture is diffrent in their sizes, so , measure up. ;",3
B0007DAH7G:great_quality_shoes_-_very_cute!:heather_b.,B0007DAH7G,"These shoes take some getting used to - it is best to wear them around the house for a while before you wear them out in order to get used to the feel.  They are very high quality and very attractive - I can wear them with jeans, shorts, dresses - most any summertime clothing",3
B0007DAH7G:love_them_-_blast_from_the_past_must_have_:lynnie_in_pa,B0007DAH7G,"I was only a little girl when these were the sandal of the 70's and I remember having a red pair. I bought the Navy color once I saw amazon sold them. LOVE THEM, you have to have them if you remember them. They are comfortable, stylish, and takes you back in life",0
B000AI4BRU:too_small_for_canon_powershot_a95:archgirl,B000AI4BRU,"This is a nice case but it is a little too snug for the Canon Powershot A95. I'm going to buy the next size up. There's a little mesh pocket inside for memory cards, and if your camera it small enough, you could probably get away with a couple of batteries. It's a nice bag overall",3
B000KKGRLG:works_for_me!:granny_getz,B000KKGRLG,"I recently quit smoking, and naturally gained some weight. We went on vacation, and while getting ready for the day, I noticed several bumps and buldges that weren't there before. Being the lazy person that I am, I decided to buy new, rather than diet and workout to lose the extra tonage! So the quest was on! I tried several different brands, and Playtex turned out to be the best fit for me. The range of sizes, and the flexabilty during movement is key for me. Not to mention how pretty they are!",1
"B000KM7VMI:breezies:rajkumarienettles_""marie""",B000KM7VMI,"My order was fast,did not have the color i want, the service was so great, i do like the bra alot, just wish it had the wide stra",1
B000KLVH8I:leather_purse:nancy_e._unger,B000KLVH8I,This is a beautiful leather backpack purse.  It is light weight and has plenty of room in various pockets.  It is well made and I got compliments on it many places I have been.  A great investment for the price,3
B000KLVH8I:leather_back_pack_super!!:daisy's_mom_amy,B000KLVH8I,"I was leary about buying this as it is shipped from Equador and I wasn't sure what the quality would be. It is awesome and I love it! The leather could not be nicer and although it looks small at first glance, it fits so much in it. It was a great purchase and the shipment was fairly quick. I am real happy with it. You'll love it",7
B000KLVH8I:its_a_keeper!:r._agne,B000KLVH8I,"I currently own a black leather backpack handbag, but I wanted one for summer use.  For some reason the beautiful light brown reminds me of leather sandals and breezy dresses.  It is a bit smaller than my current purse, but in summer I carry less, just my wallet, cellphone, small address book, pen and a small paperback book.  The leather smells so good.  The strap is ample and the handle is convenient for carrying the backpack.  I wish the zippered compartment's lining was a light color, but at least it opens up to give you exposure to locate items that sometimes fall to the bottom of the purse. The hidden compartment mentioned in the description is very small and doesn't have much room for a lot of items.  The quality of the item is very good and worth the price, although the $18.40 for shipping was a bit more than I wanted to pay.  All in all a good deal",7
B00080O7VA:excellent_fit!!!:evan_cisneros,B00080O7VA,"Awesome!  These trunks are just what I was looking for.  They're tight enough to show off your stuff, but not so tight that they're uncomfortable.  I have worn them twice so far, and both times I've gotten great compliments and plenty of stares.  If you like getting attention you need a pair of these trunks!  I'll definitely be picking up a few more of these trunks",1
B0001ZO43S:nearly_me_gaff:panhead_b,B0001ZO43S,Being average size this gaff has power of hidding the bulge... It holds and tucks the genitals from falling out... to be able to look down and see a flat bikini...,0
"B000CRCUOA:very_nice_and_different:ds_""mac_girl""",B000CRCUOA,Would have given this product a 5 star rating except that it had a small stain on the outside. Very cool overall though and isn't like every other laptop case out there,0
B000EZYQDS:pretty_nice:l._springer,B000EZYQDS,"Appears to be good quality. At first I had a difficult time pushing the buttons through the leather - but now it works fine - just needed to ""break it in"".  A little difficult to plug in the charger while in this case - i just turn the player upside down and slide it back in the case when I'm  charging/connecting to my computer. Not a big deal, because you don't need to use the buttons while charging",3
"B000L4A24E:nice_product,_well_made:c._woesner_""tinman""",B000L4A24E,"The iSkin fits the nano very well. It protects however it doesn't take away from the slim design. The clip on the back works for most applications such as belts, bag straps, pockets. The only complaint is that the clip isn't spring loaded so that it will work on jackets and shirts. I was impressed that the touch controls still work through the two layers of material. Overall it's a good product and worth the price",1
B000L4A24E:good_choice_for_an_ipod_case:roi_soleil,B000L4A24E,The belt clip is a bit fragile so you need to be careful when replacing the cases. Good choice for a fair price,0
"B000FFANUW:beautiful,_but_not_a_sz_9!:a._hancock_""ahreavis""",B000FFANUW,"These boots are sized very oddly.  My guess is that they are 1 to 1.5 sizes smaller than they say.  My size 7.5 mom got these gorgeous size 9 boots and she's loving them, so not a bad purchase over all",0
B0007OVKOO:best_bra_ever:mary_mackinnon,B0007OVKOO,"I love this bra!!!  It is so comfortable and I don't have to deal with falling straps anymore. I've had a hard time finding ones that fit and this fits so good, I now own three-one in each color. Also, the online price was fantastic. All in all I feel I got a great deal and a fantastic fitwith all the comfort I could ever imagine. Thank you Maidenform!",7
B000BX1UT6:very_cute_on...snug_fit_at_toes:y._jackson,B000BX1UT6,"These are the cutest shoes and really sexy on - they were a little snug in my toes, but hey, these are heels - you cannot have a tennis-shoe comfort fit in a tall, sexy heel.  Just the compromise a girl's gotta make sometime!  Wonderful value overall",3
"B00063E7D2:pricey,_but_wears_well:e._e._mccracking_""rather_b_boating""",B00063E7D2,"As somebody else noted, it keeps everything in thier place.  Goes good with tight jeans.  Comfortable while sitting",0
"B000ASHPRS:nice_shirt,_unexpected_size:k._stam_""stammers""",B000ASHPRS,"The shirt was exactly what I had expected, but I was unaware that puma sizes run big!  The medium was definitely comparable to a Large anywhere else... but still really like the item!  Good buy",-1
"B000HU6GW4:wash_then_wear:eileen_bandy_""ebandy""",B000HU6GW4,I liked the look of the item but I got the black and it made my skin turn black.  After reading the label I put in the wash and it came out great no more black on my clothing and skin.  Very warm and heavy,2
B000HU6GW4:this_is_a_wonderful_jacket!!:c._may,B000HU6GW4,"This jacket is beautiful.  It is washable suede and when I took it out to try it on my 6 year old said ""it smells good"".  I got quite a few compliments when I wore it to church.  I love that it has snaps.  It is excellent quality, well made.  I bought the size I wear (never thought to buy it bigger) and am very happy with it",6
"B000HU6GW4:nice_jacket,_wish_i_hadn't_bought_big:s._brown",B000HU6GW4,"I followed the advice of the other reviewers and bought big.  For me, the 1X is a bit too big, even though I often buy that size since I do not like tight jackets.  The blue color is beautiful, though, and the craftsmanship is good.  If it goes back down to $19.xx, and you are on the fence, I would definitely go for it.",4
"B000HU6GW4:beautifully_made,_would_love_to_buy_more...:southwest_shopper",B000HU6GW4,"This jacket well exceeded my expectations.  I was lucky to get the Myst Blue at $19.90, and now that I've come back to purchase the black, the price has gone up.  I'll watch and hope it comes down again, as I could easily justify purchasing several more in other colors at the original price I paid.",3
"B000HU6GW4:lovely,_lightweight_jacket:oregon_lady_""windswept""",B000HU6GW4,"I was hesitant to try a 1X but am so glad I did. I only wish I had ordered two at the $19.90 price I got this one for. It's soft suede, a nice tailored look but not too snug. I'll continue to watch if the price goes down in order to get another color other than black",2
"B0000ACP75:unless_you_have_the_$300+_for_the_real_thing,_this_is_the_one_you_want:john_r._mcnally_jr._""----------j----------""",B0000ACP75,"Quality product from top to bottom. Sewn on name patch on the back, solid screen printing of other information (Team, number, GSH mark in this case, stripes, etc) make this worth the money you are going to pay for it. I told myself I would buy one if the Bears made it to the Super Bowl, being a fan since I was a kid, and when I got it, I couldn't have been happier. Actual Reebok product, official product license. Buy one and Represent and Rally",5
B0000ACP75:replica_jersey:l._bothwell,B0000ACP75,"I purchased this item for my daughter for Christmas and was very pleased. It shipped on time and had it not been for the big blizzard in CO at Christmas time, she would have had it in plenty of time. She loves the Jersey, too - good quality and looks just like the ""authentic"" jerseys for much more money",4
B000J4KZ66:pretty_good_wallet:joshua_babbitt,B000J4KZ66,"It's a little bigger than I'd like for a tri-fold (the place for bills extends slightly over the rest of the wallet making it longer than a credit card), but good overall.  It holds a bunch of stuff without being too fat and looks nice",3
"B0006UH5VQ:a_real_jock's_jock:speedracer_""npgmc""",B0006UH5VQ,"It is very rare to find a jockstrap that isn't too tight around the crotch and too loose around the waist. The McDavid Black Jockstrap fits like it has been taylored to your body. It is made out of materials that feel softer than cotton. The waistband and leg straps do not dig into the body and feels great to wear everyday.The support you get with this jockstrap is amazing. The McDavid Black Jockstrap provides enough support without the feeling of being restricted. By far, this is the best jockstrap I have ever worn",-1
"B000HZC6IM:love,_love,_love_this_bag:a.j._moore",B000HZC6IM,"I am so used to having a gym bag that I have to throw stuff into and dig around for my ipod in, and when a workout is one of the first things in the morning it always feel I start the day off so unorganized. But, not any more, this bag has a compartment for everything! I swim; so it has a dry compartment that will keep my fins away from my clothes and it rolls up and expands to accomodat those who would not use it. The front pocket has a pocket for everything, so no more digging through a black hole to find my keys, there is a nice little hook to hold them, and a pocket for my ipod. The strap and handles are padded so the days when your gym bags gets weighed down at least it doesnt cut into your shoulder. The straps on top are perfect for an extra fleece jacket and the option for a yoga mat to clip to the outside is ingenious. No matter what your sport, this bag is built for it. Really, couldnt be happier with this bag.",1
"B000LSGSPW:really_good_workout_for_core_as_well_as_cardio:m._travieso_""lisa""",B000LSGSPW,I Loved this workout it really got the heart rate up and gave me a good cardio workout as well as toning.  For those who said it hurt their back or neck you have to roll your shoulders back and down and relax your neck also you have to have your abs tight throughout the whole workout or you will strain your back.  I will rotate this workout it's Great,4
B000EX9O5A:this_bag_is_the_perfect_accessory.:lulu,B000EX9O5A,This bag is very stylish and also very functional.  The interior pockets for pens and cards come in so handy.  I highly recommand this bag,0
"B000EX9O5A:u.s._luggage_tote:ashley_e._johnson_""a._johnson""",B000EX9O5A,"The bag is perfect if you are looking for a computer bag, however there is not much room for anything else.  I was expecting it to be a little bigger, but it is a great bag otherwise",3
B000EX9O5A:stylish_and_durable:a._macisaac,B000EX9O5A,This product is made of nylon which doesn't allow for rain to penetrate my items.  I load it full of school books and my laptop and the handles haven't even thought of giving out...this bag is tough.  I've had to force the zipper shut and it has never split.  I highly recommend this bag - it's amazing,1
B000CCIPWQ:outstanding:barry_argento,B000CCIPWQ,I have been looking for this kind of tie tack for a very long time becasue it is great. I helps you keep your tie down while still being able to see the whole tie,2
"B000EUFBPA:really_nice_wallet!:laura_espaillat_""le""",B000EUFBPA,"I bought this wallet and it's really nice, ecan't wait to use it for school and travel.I am 5' tall and the small size is perfect for me.  I suggest underestimating on size",3
B0000A65VA:best_training_wear..._period:riley,B0000A65VA,"I am an avid road cyclist, and triathlete.  I train year round in all conditions.  Without hesitation, Under Armour is the best gear to wear.  Wisks moisture, stays tight, you feel as though it is just a second skin...  Rile",2
"B000MZEGI0:awesomely_comfortable_boots:liz_moreiras_""allknowingoz""",B000MZEGI0,"I bought this boots for an upcoming vacation to Colorado --- wanted to get in the cowboy mood --- and absolutely love them!  The wedge bottom makes them comfortable for hours on end.  The price was a steal and, of course, they look great with jeans and really cute with shorts too.  They fit true to size.  Warning: When you first put them on, the instep feels like they are going to kill your feet but alas, they don't.",3
"B000MZEGI0:these_boots_are_rockin!:e._hamlin_""bethster""",B000MZEGI0,"I have had lots of different styles/makers of boots over the years and these are by far the best I have ever owned. They are comfortable AND stylish! I can wear them all day (and night!) long and tootsies have plenty of room, arch feels great, feet don't overheat. I love them and want more colors! Black, red, turquoise...I'd buy them all, especially if they were on sale for $29 like this pair was",5
"B000FGZRD4:very_small_bag:sable_""sable_**""",B000FGZRD4,This bag is very small. The zipper does not have the ability to separate - making the bag much smaller. I returned the bag - very disappointed,2
"B0002VG57O:like_walking_on_a_cloud:patricia_e._carl_""shoe_lover""",B0002VG57O,"When I purchased these I received them so quickly I could hardly believe it. They are the most comfortable shoes I have ever worn. I have low back pain , knee and ankle pain. But since I started wearing these I feel so much better. They are great and I would recommend them to anyone",1
B000EWFH8E:classic_style_but_narrow:anonymous,B000EWFH8E,"I have this shoe in black, size 10.  It's comfortable and the style is classic yet refined.  However, it is a bit narrow so if you have average to wider feet, you might want to order a wide",2
B0006PWENK:i_got_a_big_head:r._w._raab-faber,B0006PWENK,"Yes,despite being labeled 'one-size-fits-all,' this is a hat for big-headed folk. I wear an extra-large (about a 7 1/2.) Nice and warm though. It has a nice, stiff brim. Looks good with a fleece jacket",2
"B000GHVFEM:great_buy_-_great_look!:m._vallade_""1st_time_mom""",B000GHVFEM,"I am so happy with my Bella Band bundle purchase, and so happy I bought the pack of 3.  I was hesitant to spend the money on these but after searching the net for this and similar products figured I'd give it a try.  BUY THESE EARLY LADIES!  I waited until my 24th week to buy the bands and today slipped on a pair of pants I haven't worn in 2 months, unbuttoned and unzipped even, but nobody could tell with the bella band on.  The look was cute and layered and not bunchy.  The nice material even felt great under my shirt and no more belly button 'hole' showing!I'm going up to my 'skinny clothes' box to pull out items I can wear with my bella band on. I'm so excited to use this now and post-pregnancy.PS - they even came with a nice surprise bag of Skittles, heaven to me",3
B000IO4MV6:good_product:t._peng,B000IO4MV6,It looks excellent. My girlfriend said I looked more 'mature' in this jacket. The only thing is 14.99$ is a little expensive.,5
"B000IO4MV6:pretty_nice_jacket,_but_some_sizing_issues:joshua_l._freedman",B000IO4MV6,"This is a nice jacket at a very nice price. The trouble I had with it is that I generally wear a medium and this jacket would have also fit me best as a medium. So, what's the issue then? The problem lies in the sleeve length. I had to get a large because the sleeves would have been too short at medium size. Now, it looks a tad over-sized at the chest and waist, but I rather have that than too-short sleeves. Also, I purchased the brown jacket, and it is a lighter shade of brown than what appears in the picture",6
B0007IBNRE:great_sleeper!:kate_rider,B0007IBNRE,"I'm a mom with 3 kids. All I can say is that I wish I had some of these sleepers when my oldest was a baby, the zipper design is very convenient, I highly recomend it",1
"B000FH97WU:pleased!:ll_""ll""",B000FH97WU,"These are really good boots.  I am definitely glad, however, that I read the reviews before I bought them and ordered a half size bigger, or they would have been extremely tight.  They actually were even a bit tight even at the bigger size, but they have stretched and are quite comfortable. The only thing that annoys me a bit is they are tighter on the calf than any other boots I have purchased.  I solve for that by only zipping them up about 3/4 of the way.  Otherwise, I am happy with them. I didn't think I would like the rounded toe as much as the square, but have gotten use to it and like it",6
"B000FH97WU:good_quality_but_beware:rivka76_""rivka76""",B000FH97WU,"Due to the previous reviews, I did buy these a 1/2 size bigger but they're still tight in the ankle which is strange to me because I have bigger legs but small-ish ankles...I'm hoping they break in though. The quality is nice and they smell pretty good but the sole is INDEED SLICK!!! I would NOT want to wear these boots anywhere treacherous and have already slipped on a rainy sidewalk so beware.*Oh, and one more thing...the toe box is VERY rounded and not exactly what I'd hoped for but the square toe CD shoes were $40 more and got HORRIBLE reviews across the board for quality.",10
B000FH97WU:way_cute!!!!!:s._bigelow,B000FH97WU,I just got these boots in black and absolutely love them!!  Too cute!!  They look great for work and with jeans!! I can finally throw my old ones out!! YIPEE!!! I would buy them in brown too if they had my size.It was a good thing I read the reviews because they do run very small.  I normally wear a 6 or 6 1/2 and I bought these in a 7 and they fit perfect,8
B000E47SFM:satisfied:g._wilkerson,B000E47SFM,"These sandals are very bright in color, and surprisingly comfortable, there is extra cushion for walking.  Good summer shoe.  Delivery was prompt",3
B000E47SFM:azaleia_deco_sandal:mom_of_two_boys,B000E47SFM,"I just received these sandals today and they are so cute and comfortable.  I had ordered Azaleia Fab last year and they were too narrow, so I was afraid that these would be the same.  They are not the same.  They are wider and fit my feet just right.  I have a medium width foot and they are very comfortable and can't wait to wear them with shorts and pants. Cute!",2
B000JM90M8:it_is_ok.:j._pye,B000JM90M8,"The description of the item said it came with I-Pod face/screen protection, but it did not.  I emailed the customer service team at cover case with hopes to return the item, but they told me instead they would send me the screen protection and never did.  After waiting 2 weeks, I emailed back the costumer service and asked that they either send the screen protection or directions on how to send the item back.  It has now been a month and they have failed to correspond, so I decided to just deal with the fact I spent money on a case that didn't have what I wanted.  I've been using it, and the rest of it is ok, although, the silicone fits weird on the top and sometimes it bunches up, making it hard to toggle the hold switch.  I'll probably by a new, better case soon. Oh well",2
B000JM90M8:rubbish!:m._townsend,B000JM90M8,"The rubber does not go around the screen, and is generally poorly designed. The bit of sticky backed plastic thet supply to go onto the screen leaves bubbles of air on the screen. I shall now be ordering the official Apple one in the hope that that is a lot better than this thing. Hope that helps",1
B000GBAFNA:i_love_these:humangowrites,B000GBAFNA,I bought these pants recently and I notice that I do more laundry so that I'll be able to wear THESE pants to as many yoga classes as possible. They are awesome,0
B000BMV7FY:exactly_as_described.:june_star,B000BMV7FY,Shopping with Land's End has always been a pleasure. These slippers are exactly as described and delightful to wear. My trust in Land's End continues,3
"B000BMV7FY:charcoal_heather:rebecca_johnson_""the_rebecca_review,_finding_beauty_in_the_world_-_www.seasonedwithlove.com""",B000BMV7FY,"The soft fuzzy fleece is comforting and keeps your feet especially warm. They are also washable. You can toss these in the washer. I don't put them in the dryer, just in a bag and run them through the washer. They dry fast just sitting on the dryer. Favorite color: Charcoal Heather, but the other colors look especially tempting tonight. It may be time for a second pair. ~The Rebecca Revie",3
B000070HXH:needs_better_packaging:charles,B000070HXH,I'm happy with the shirts from Land's End.The package arrived in very rough condition. There were about 5 large holes in the packaging and I could see the shirts through the holes.The package survived either rough handling or possibly being tampered with enroute.I don't know if I'll order from them again because of the packaging,3
B000F7RJ4S:don't_buy_these_slippers:c._moltisse,B000F7RJ4S,"i know they're cute bunnies, but the hole to put your foot in is to small to actually put your foot in.  i don't know who designed these things, but they didn't think it through.  i ended up sending mine back, so after tax i paid about $15 for them,  then i shipped them back for another $6,  and i got refunded $9.99.  WTF",2
"B0007XS0NY:squeeze_the_jingle_out_of_your_pocket_change:j._worthington_""tonka_bay_guy""",B0007XS0NY,"The Rolfs squeeze coin pouch is easy to use and works great to keep your change handy. However, it also eliminates that annoying jingle of loose change rattling around in your pocket everytime you take a step making it sound like you're rattling a length of chain",2
"B0009PUJSO:quality_item:annette_w._keys_""traveling_kid""",B0009PUJSO,"I love this dress, but think it is a junior cut.  I will wear it with tights, I think.  The material, color, and structure of this dress is very, very nice; I know I will have fun wearing the dress.  However, had I known each item I bought had separate shipping charges, I may not have made any purchases.  The sandh on a few items were as much or more than the item cost.  Of course, this is not this seller's fault and I thank him for this quality item",6
"B0009PUJSO:j.gu.:j._gumina_""j.gu.""",B0009PUJSO,It's a cute dress. Looks good over jeans. Anyone who has a problem with the cut of it has probably never shopped at American Apparel before. It's worth the 9 bucks,2
"B0007TC07A:very_useful_travel_tool:carmen_mccain_""carmen_mccain""",B0007TC07A,"A very useful thing to travel with. The suction cups were absolutely worthless--would fall as soon as anything was placed on the line and sometimes even if nothing was placed on the line--, but since you can wrap the line around something and hook it to itself, that's not too much of a problem unless you can't find anything else for the cord to loop around. The two twisting strands were very helpful--no clips required. The only challenge I ran into was finding places to hook the cords onto--I had to get a bit creative with curtain rods and window bars, and it won't stretch across an entire room--but that is to be expected. Overall, I highly recommend.",-2
B0007RLUVO:i_hate_shoes!!!!_but_these_are_ok!:patricia_croteau,B0007RLUVO,"As a person with short wide feet, I have a terrible time finding shoes that fit and are comfortable.  These are really comfortable walking shoes, neat enough to pass in a business-casual environment",-2
"B0002QWLJ0:great_shoe:mariah_hickman_""cleanmore""",B0002QWLJ0,I wanted a flat shoe for my wedding and didn't want to pay the 45.00 for the ones with full soles. This shoe will do the trick. I would probably like it even more if I could dance,0
"B0002QWLJ0:a_tad_too_small...:m._harper_""mlh""",B0002QWLJ0,"Description says to order 2 sizes smaller than street shoe. I normally wear a 6.5 and ordered a 4.5. They are just a little bit too small. I should have ordered 1.5 sizes smaller than street shoe. Other than that, no complaints! They are great shoes",0
"B000GD5B82:good_shoe,_but_get__a_larger_size!:martinhtn",B000GD5B82,"This is a good deal, but as others have stated, it is smaller than normal. The last time I got a pair of Skechers it was 8 ½, so I figure I'd order 9 this time based on the other reviews. That was a mistake. I returned it for a 10 and it fits fine. So order 1 to 1 ½ size larger.This is my fist dress boot and I noticed that they do not fit as snug as slip-ons, but that's probably inherent in the boot design itself. Anyway, the boot is well constructed. The heel and sole look like they are hard, but they are very soft, so it is comfortable",3
"B000B8ZG3C:socks_that_saved_my_life:brigit_s._sullivan_""bridge""",B000B8ZG3C,Every morning my son would be so upset because he hated to put on his socks with seams in them.  Thank goodness we found TicTacToe Seamless socks.  They are excellent and morning is now a happy time,-5
B000B8ZG3C:happy_mornings!:shawn_mcmurdo,B000B8ZG3C,Mornings used to be filled with the cries of my daughter rolling around on the floor flinging socks and demanding to wear flip-flops in the middle of winter.Then I found the TicTacToe Seamless Toe Socks.These are great for kids who are sensitive about toe seams.Good quality product. Good value.And best of all my mornings are now peaceful and filled with smiles!,-5
"B000IVQDYI:beautiful_bag:dayra_d._henderson_""dayra""",B000IVQDYI,Talk about being the envy at the beach or pool. I received my bag and tore into the box. I was so excited. The bag was beautiful. Being a Prada expert this is a true Prada Bag. The detail and leather trim was beautiful. Makes a great gift at this price. WOW!!!,2
B000A4SNNC:a_great_pair_of_jeans:justin_r._flynn,B000A4SNNC,"I am a homeowner who lives in the country and is constantly fixing something.  Whether it's woodworking or small construction projects, I tend to stress jeans in three places, the right pocket where my tape measure slides on, the back pockets, and the crotch area.  The Riggs jeans are reinforced in all three areas.  Also, I am 6'7"" and weigh 260 lbs.  Needless to say, it is difficult to find clothes that fit.  I read about Wrangler's Riggs jeans in a magazine article about work clothing and decided to try them.   The jeans I bought were size 40x36.  I have been wearing them now for two months and have no complaints.  The cloth is thicker and hardier than normal jeans, something I found helpful when cutting trees for firewood.  The pockets are deeper (something I very much appreciate), and the build quality of the jeans is excellent - triple stitching in all the important areas.  I think the part that really tops the whole deal off is the price.  These jeans were priced at $27 with free shipping.  Excellent product, excellent price.  What more can I say",0
B000ARF2QK:width_not_adjustable.:paty_kay,B000ARF2QK,"I normally wear 9.5-10 in sneakers and I bought the 10 just in case.  It fits snugly.  I failed to realize that the laces are not able to be loosened so the width of these shoes is too narrow for my wide foot.  I usually only buy wide in dress shoes so if this is your case don't get.  I am going to keep and hopefully they will ""relax"" a little if not I might cut off the bungee lace and see if that helps.  Very cute shoe, worth the trouble if it ends up working out",-2
"B000ARF2QK:great_shoes_!_:pn_""pn_in_dc""",B000ARF2QK,"I may get the 4th pair soon. I also found the same model, in different colors at SEARS on sale for $39.99 plus tax. I gave 4 stars because they are not as cushy",0
B000FA0TE2:nice_running_shoes:rockymac,B000FA0TE2,These sneakers are great for people who don't want allot of flash but want to be able to go for a walk or jog. I have never had any comfort issues with any Adidas running shoes. A great nice pair of everyday sneakers. Great buy,5
"B000FA0TE2:nice_shoes_for_running,_less_for_walking:w._chen_""new_buyer111""",B000FA0TE2,"Got the shoes one week ago, I found that the shoes are very good for running, as it's pretty springy. But not very good for walking, with the narrow bottom. It is also pretty airy inside, perfect for my sweaty feet",4
"B000NDQUYE:plenty_of_breathing_room!:people's_choice_""super_mom""",B000NDQUYE,"I purchased the wide-leg pants just because of the wide leg! I have purchased other items that claimed to be wide-leg but I am happy to report that these truly are! I could have gone a size smaller and still be comfortable wearing them around home, to run a quick errand, and of course to exercise in! They are light weight, full cut pants that should come in every color. You won't be disappointed",3
B000G1JU9K:nice_shoes:daphne89,B000G1JU9K,"Shoes are very pretty.  I wore these all Christmas Eve day/night, by the end of the day my feet needed a break.  They fit true to size.",1
B000AS5GU6:great_value:fxp,B000AS5GU6,"Soft slippers have been using all Winter.  The fake fur lining is very comfortable and the soles seem to be holding up in the morning walk to get the papers.  The size is a little loose, but the fur lining keeps it snug",-1
B000AS5GU6:large:j._ivy,B000AS5GU6,"Good value for the price! However, I should have ordered size 9 or possibly 8 . the size 10 med. is way too large. Couldn't afford to return for smaller size, wouldn't make sense to me since the price is so reasonable to begin with, return postage would have taken away the great value. j.iv",3
B000AS5GU6:overall_good:monique_rosenbaum,B000AS5GU6,"These would of been 5 star slippers except the bottom sole of these were not rubber or another waterproof material. The buying page says they are indoor/outdoor use, but the bottoms will get wet or absorb whatever you step on. Other than that they are good slippers and comfy. change the sole and they will be perfect.",0
"B0006AARRK:lovely:lucy_botts_""lucyb""",B0006AARRK,"Very soft, beautiful and cozy. I wear these everyday. The only thing that would make it a ""5 star"" product is if it had a more supportive, cushy sole. The sole is hard and stiff. But I still like them a lot",3
B000GXNVG6:great_product!!:cole_wheeler,B000GXNVG6,"I am an EMT and have ben looking for a good pair of 6"" boots for a long time. I found these and just love them. They were a little tight at first but after a few days they just molded to my foot. graet boots",3
"B000IWQONM:kavu_lago_bag:mom2zandjsquared_""mom2zandjsquared""",B000IWQONM,"This bag meets all of my needs that I purchased it for; as a day tripper with my child. I purchased this bag to use to carry diapers, an epi-pen, wallet, hand sanitizer, etc in it and all of it fits plus more. This is one of the best purchases I have made in a really long time",0
B000EQ6BC6:great_fit:jackie,B000EQ6BC6,"I have a hard time geting shoes that are wide enough, sometimes even if they say ""W"". But, I could not have asked for a better fit! These are very comfortable and they look great too",-1
"B0002IERBS:belts_are_great,_but.......:jen",B0002IERBS,"The belts are great quality and thicker than the belts I bought before. Only problem is their customer service is awful. I ordered 2 belts and they sent me the wrong size, but still charged me the higher amount. Forget about trying to contact them it's worthless. I will never buy from them again",-2
B000HH7RGQ:silver_metallic_sandals:julesieus,B000HH7RGQ,I wore these to my daughter's wedding a few days before Christmas and the shoes were comfortable throughout the ceremony and reception. People complimented me on them. The silver color was beautiful with my green dress,2
"B0009WIL4Q:stylish_shoes:a._r._smithee_""rayjay""",B0009WIL4Q,"The Shoes are comfortable and stylish. The only problem is that they slip at the heel, so it you have a narrow heel you may want to consider a different style or brand",0
"B00009UW46:wonderful!:m._johnson_""online_junky""",B00009UW46,"I don't mind spending money on something so beneficial.  I'll take comfort over beauty - who sees it anyway, besides me?!  I'll searchonline for lower prices but am overall very pleased with the garment.",2
"B00009UW46:not_ugly;_check_the_size:""bobby_wickham""",B00009UW46,"I don't think this is an ugly bra, just plain, plain, plain, which is what I was looking for.  The bra is sleek and doesn't show though.  The shaped cups give a beautiful silouette.  It does feel more substantial, but not like body armor.  Honestly, it is wonderful to have the support I need without feeling like I'm wearing ""old lady"" underwear.  The low rise lets me wear scoop neck tops.I did have some frustration over figuring out the correct size.  I wear a 34DDD in Wacoal, but a 36F in Le Mystere.",3
"B000EB7X28:no_toes_please:c._almacen_""shoe_hog""",B000EB7X28,oogled and googled this shoe for months got the BEST deal at Amazon.i would have given this shoe a 5 except for the short lip on this shoe. and it seems to run a little small not a full size.i havent worn them yet but i know that they will stretch a bit. beautiful sho,3
B0001IRSPG:perfect_size_and_they_are_wonderful:j._lademan,B0001IRSPG,"The medium size is the perfect size, I use about two per load of laundry.  They keep my unmentionables safe and snag free :)",3
"B000072YPQ:perfect_size,_comfortable,_looks_great.:p._ballard",B000072YPQ,I bought this for my daughter to use as a handbag.  She requested it and loves it.  She carries everything in it and although it gets heavy at times with her belongings it is still very comfortable on the shoulder,0
"B0002PCD3K:men's_robe:byron_e._phillips_""flipper""",B0002PCD3K,Product is just OK.  I will use it but don't expect it to last.  Fabric is light and sewing is average at best,0
